career,interests,strengths,field,education,learning_rate,time_horizon,risk_tolerance
Chartered Engineer,"Engineering, Physics, Math, Tech","Technical Knowledge, Logic",Commerce,Bachelor's,Fast,Long (5+ yrs),Medium
Chartered Engineer,"Engineering, Physics, Math","Technical Knowledge, Logic",Science,Bachelor's,Fast,Long (5+ yrs),Low
Chartered Engineer,"Engineering, Physics, Problem Solving, Tech","Focus, Logic",Tech,Bachelor's,Fast,Long (5+ yrs),Low
Chartered Engineer,"Engineering, Physics, Problem Solving, Math","Technical Knowledge, Logic",Science,Bachelor's,Fast,Long (5+ yrs),Low
Chartered Engineer,"Math, Engineering, Physics, Problem Solving","Focus, Logic",Science,Bachelor's,Fast,Long (5+ yrs),Low
Chartered Engineer,"Engineering, Physics, Tech","Focus, Logic",Science,Bachelor's,Fast,Long (5+ yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Arts,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Commerce,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Commerce,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Tech,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Arts,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Merchant Navy Officer,"Navigation, Mechanics, Marine Science, Travel","Physical Fitness, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Low
Merchant Navy Officer,"Navigation, Mechanics, Travel","Leadership, Resilience",Science,Bachelor's,Fast,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Creativity, Adaptability",Tech,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Adaptability, Communication",Arts,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Arts,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Creativity, Adaptability",Science,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Science,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Creativity, Adaptability",Science,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Tech,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
Digital Marketing Specialist,"Content, Marketing, Ads, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, Ads, Social Media, SEO","Creativity, Adaptability",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Ads, Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Medium
Digital Marketing Specialist,"Marketing, SEO, Social Media","Adaptability, Communication",Commerce,Bachelor's,Steady,Short (1-2 yrs),Low
